CID,SD,SD Z-score,DR,XC50,Activity,neut-smiles,Embeddings,# atoms,Max atomic num
603751,53.82,7.720898894,4.891773344,12.83,Active,CC1=NN(c2ccccc2)C(=O)C1C=Nc1ccccc1O,"[-0.2606598, -0.9061454, -0.90552545, 0.15647665, 1.2610649, 1.6510497, 2.193934, -0.26330766, -1.9171551, 2.3551924, -0.06532214, 0.15344246, 0.3508838, 1.8369102, -1.5966122, 2.1882513, -0.84967816, 2.0155532, -0.3788832, -1.6563157, -0.37899923, 0.29387885, 1.7073879, 1.5968885, -0.55183727, -0.36213335, 1.5766988, -2.0312626, -1.7536131, 0.66538274, -0.2944372, -1.0555469, 0.6546014, -2.0954034, 0.6199619, -2.0801148, 0.23254177, -1.4592705, 0.64268845, 1.5969927, -1.6671993, 1.1584951, 0.07535938, -1.6649061, -1.1715529, -1.4500115, 1.5564423, 1.884616, 1.8955938, 0.47973847, 1.3931727, 1.7383322, 0.84833986, -0.90451324, -0.43185407, 1.6074578, 1.2729863, 1.8072674, 1.3148526, 0.8109006, 0.8729473, 0.12788439, -0.14415324, 1.0523868]",22,53
3634327,40.85,5.723090812,4.94195377,11.43,Active,O=c1[nH]c(O)c(N=Nc2cc([N+](=O)[O-])ccc2O)c(=O)[nH]1,"[0.23542427, -0.93372238, -1.678395, -0.1683801, 1.0994853, 1.2498492, 2.0988035, 0.92899692, 1.0401586, 0.75138181, -1.3022604, 0.87641072, -0.36038142, 0.63562042, 0.52966684, 1.3249183, 0.8801989, 0.90977895, -0.84942842, -1.5548567, -0.16241153, 0.42847314, 1.3644674, 0.53980297, -0.55979133, -2.7470579, 0.28368282, 0.96098721, -0.090019062, 0.28237262, 0.1465008, -0.39531562, 0.0016183315, -3.0080419, 0.41954985, -1.160062, 1.6502535, -0.75943881, 0.93804914, 0.97737426, -2.0360382, 1.2601854, 0.54489326, -1.6956745, 0.77667022, -2.5498588, 1.6858909, 0.47447264, 2.1943665, -1.1083758, 1.2963384, 1.6412588, 0.75976288, -0.76284689, -0.292584, 0.1684249, 1.7295954, -2.6441195, 1.5170152, -0.51485723, 0.71168852, 1.7400798, 0.039687779, 1.5537015]",21,53
135425037,37.47,5.202459253,4.503347061,31.38,Active,O=C(NN=Cc1cccc([N+](=O)[O-])c1O)C1COc2ccccc2O1,"[-0.7266453, -1.2158897, -1.6587607, -0.7560492, 0.06042045, 0.93884164, 2.1927164, -1.0192978, 1.3922698, 1.6234428, 0.5920807, 0.07568166, -0.11767024, 1.0989172, -1.1747208, 0.42802656, 1.377503, 1.9063025, -0.06014252, -1.2154624, -0.6634029, 1.7445697, 0.60020673, 0.05253392, 0.2698352, -1.8730613, 1.8052845, -0.00950798, -0.5171006, 0.5978405, 1.1153276, 0.67636025, 2.288553, -1.1404916, 0.18705653, 0.4850798, 1.5273516, -0.37602857, 1.149363, -0.38003412, -0.52142006, 0.7683208, 1.8087262, -2.78289, 2.5807085, -2.028508, 1.0738695, -1.2785811, 0.95086277, -1.0979452, 1.166467, 1.4260001, 1.0605934, -0.8081054, 0.11545393, -0.7179191, 1.5467185, -2.879721, 0.6186301, -1.7414751, 1.4932829, 0.93742436, 0.07118023, 1.356421]",25,53
16011416,28.57,3.831565503,3.999565923,100.1,Active,O=C(NCc1cccc(F)c1)C1CCN(C(=O)c2sccc2-n2cccc2)CC1,"[0.8344977, 0.3650415, 1.764155, 0.04261997, -1.2274067, -1.202131, -0.09633522, -0.9022919, 1.1795158, -0.5636083, 0.38181457, -0.9825111, 1.3012751, 1.5141503, 1.1424187, -1.516011, 1.9097215, -0.4129156, -1.1245651, 2.719074, 0.7312463, 0.7129013, -1.5289816, 0.7906925, -0.28228778, -0.799468, 0.9384779, 2.2647808, 1.0676943, -0.17594881, -0.21491662, -0.2924666, -0.30729297, 1.2654788, -0.02322766, 1.1433384, 1.9333622, -0.12539779, 0.92116094, -3.1941502, 0.30981, -2.4093535, -0.69163454, -0.963846, 1.1914684, 3.632328, -0.9471142, 0.03012959, -0.9875045, -1.907484, 0.0999106, -2.560174, -0.01952549, -2.3706205, -0.16026723, -1.691794, 1.1163706, -1.0922472, 1.071044, -2.8164663, -0.43988487, 1.1177813, -0.6401453, -0.21186368]",29,53
5431927,38.72,5.39500051,4.919373513,12.04,Active,CC(=NNC(=O)c1cc2ccccc2cc1O)C1C(=O)c2ccccc2C1=O,"[-1.7237729, -1.6157516, -2.5637786, 1.8256468, 0.8706399, 0.74191886, 2.261535, -0.6467364, 1.2341639, 0.29037628, 0.88043547, 0.8696662, -1.6844271, 0.71326447, -2.9546795, 1.632829, 1.7131106, 1.521076, -1.8314888, -0.38789228, -2.2865987, 1.7270365, 0.70459014, 0.68851763, -0.15269645, -1.1409731, 0.8683803, -0.9604313, -0.48152602, 0.74199176, -1.0945094, 0.49121803, -0.12362591, -2.4362378, 0.33300415, -3.3970892, -0.11279746, -0.7477368, 0.12430254, 0.5629263, 0.71698266, 1.5716882, 0.7567456, -2.4283853, 1.3472365, -1.6260681, 0.8813064, 1.036253, 0.36734435, -1.5312216, 1.4069399, 2.5990293, -1.8486131, -1.1015148, -0.53974396, -0.25073677, 1.1737288, -4.173233, 2.0847535, 1.4893029, 1.740477, 1.6742587, 1.172623, 2.2636075]",28,53
16195592,42.9,6.038858473,4.428757149,37.26,Active,CC(C)S(=O)(=O)c1nsc2nc(=O)c(C=C3C=Nc4ccccc43)c(N)n12,"[0.5421137, -0.60478735, -2.8602293, -0.3117118, 0.9654338, 1.8629017, 0.95278883, 1.7489624, 0.5339987, 0.78085107, 0.6610155, -0.9592152, 0.28491062, 1.393029, 0.8772653, 1.6121441, 1.8535367, 2.5577796, -0.71898043, -2.1964927, -1.0221628, 0.6170776, 2.0329628, 0.6851967, -0.9903505, -0.29598248, 1.1423715, -0.564914, -1.2151049, 2.853949, 0.6671022, 0.4863037, -0.14950687, -2.6019216, 0.20170985, -1.6044457, 0.9118692, -2.3687732, 0.34750164, 1.8930768, -0.7334201, 1.3300852, 2.0880156, -2.732517, -0.29692844, -2.3796227, 1.3024086, -0.32927555, 0.5119688, -2.943897, 0.8387203, 1.9511677, -0.20792383, -1.0206255, 0.2930993, 0.8172463, 0.2996068, -2.3544261, 1.0175464, 0.579404, 2.3007843, 0.96854067, -0.7798208, 1.4211639]",27,53
2048896,29.44,3.965574218,4.19388789,63.99,Active,CC(=Cc1ccccc1)C=C1SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O,"[-2.541534, -1.3174437, -3.1684968, 0.07410088, 0.5477977, 2.0890763, 1.489089, -0.21539605, -1.152043, 2.2235363, -0.9294534, 1.4313387, -0.24059886, -1.7776711, -3.4418395, 2.6943362, 0.5610418, 1.1047262, 0.22859026, -1.0322572, -1.595439, 3.1524987, 0.5422498, -0.9601273, -0.22320443, -2.0027192, 0.30226588, -0.5822555, -2.292289, 0.4762066, -1.5701624, 0.4920723, 0.24998492, -3.868507, 1.2305652, -3.814409, 2.2366345, -0.31147033, 0.9291446, 1.4353639, -1.3367767, 1.6963742, -0.32824558, -3.0173068, -0.85860825, -1.0319895, 1.1592308, 0.3457649, 0.5325763, -2.7758873, 0.6011359, 1.7248158, -0.7179836, 0.8023483, -1.2846633, 1.7747072, 2.7036119, -2.1849551, -0.33689252, 0.39861456, 1.0554712, 1.1620076, -1.1612715, 0.21911164]",28,53
135421026,38.14,5.305661367,4.941194513,11.45,Active,Cc1ccccc1-n1c(O)c(C=NNC(=O)c2ccccc2O)c(=O)[nH]c1=S,"[-1.5743048, 0.0647407, -1.3440605, -0.1639124, 0.11403121, 0.61015004, 1.1679858, -0.90096974, 1.9042962, 1.1191288, 0.19813584, 0.0452029, 0.42655313, 1.1005936, -0.25827318, 1.8067316, 0.42504248, 1.0395675, -0.18483798, 0.95117116, -0.1700919, -0.36091572, 1.5758754, 1.4039164, -0.4874716, -0.5526461, 0.36273116, -1.866839, -2.351374, 1.3276583, -1.1832197, 1.1944735, -0.14875421, -1.1494997, 1.2488759, -1.9346211, 0.91054064, -0.8151312, 0.919619, 1.1645691, 0.39475983, 1.9578246, 0.14207205, -1.0529424, -1.7157279, -2.6202993, 1.1620796, 0.14735082, -0.18250385, -1.610567, 0.11193844, 1.3980651, -0.7062876, -0.6410642, -0.48657033, 1.4920238, 0.8672898, -1.5689973, 1.2717896, 1.3827711, 2.2824333, 1.2919453, -1.5355191, 0.53140306]",28,53
4231824,43.37,6.111253986,3.208590084,618.6,Active,CC(C)(C)NC(=O)C(=O)NNC(=O)COc1ccc(Br)cc1,"[0.62057877, -0.8516108, 2.1782095, 0.00964673, 0.8547113, 1.3235034, 2.158887, -0.35600132, -0.43969905, 2.9392085, -1.1553911, -0.12684701, -0.11845932, 0.08145501, -0.77731407, 1.608235, 1.976203, 1.3330511, 0.5084563, -0.50712776, 1.1928483, 2.9437735, -1.2709897, 0.12886985, 1.1932228, -1.2128595, -1.2048634, -1.387783, -2.120038, -1.3539298, 0.18919615, -2.8876238, -1.0972679, 0.21174009, -0.01986475, -1.3394407, 2.1110187, -0.09258001, -1.2547361, -1.5173478, 1.2940112, 1.2916964, -0.7944173, -0.65015316, 1.796826, 2.435454, 1.5540717, -1.7410258, 1.1087825, -1.007859, -0.53468823, 1.1659861, -2.3176184, -0.10774063, 0.43832982, 0.19365254, 1.0050462, -0.49072075, -0.173595, 0.82392323, 2.1245973, -2.2901957, -0.13571072, 1.8874551]",22,53
135480969,38.53,5.365734239,4.31452698,48.47,Active,Cc1ccc2nc3c(nc2c1C)C(O)=C3O,"[-0.22744285, 0.22757852, 1.7984743, -0.15418771, 0.98737615, 1.7482538, -0.8714261, 0.3019607, 1.3494445, -1.0980238, -0.03861465, 1.6053979, -0.42077702, 1.797119, 0.8452789, -0.21638976, -0.5441959, 0.28302333, -0.3126629, -1.1528563, 1.4190475, 0.92880404, 0.5836595, 0.05686535, -0.48365214, -0.38364977, 0.7463043, 0.53376436, -0.8633286, -0.70059013, -0.3917309, -0.6001781, 1.1413603, -1.4674138, 1.5231038, -0.06739552, 0.28422752, -0.3280164, 0.3265971, 0.9664161, -0.8671643, -0.18327451, -2.4362888, 1.1305892, 1.4586663, -1.7324724, 1.3214793, 1.4546492, 0.1226666, 2.1867068, -0.96628654, 0.7721628, 2.3275995, -0.4729213, 1.4351976, 0.54676354, -0.1917199, -1.1017605, 0.5282821, 1.9388297, 0.1955991, 0.81363803, 0.6824281, 0.9988736]",16,53
2864865,36.34,5.028401957,4.207538269,62.01,Active,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)cc1,"[-0.29961622, -0.23358093, -1.1152847, 0.03209836, 2.1947014, 2.1778653, -0.92557865, -1.6471621, -1.2684046, 0.7370925, -0.27269948, 0.13093656, 0.11192149, -0.6724214, -0.9125637, -1.2143666, 0.0043743, -0.12352241, -0.95506585, -2.3075106, 0.00841267, -1.8052801, 0.2897791, -2.1287522, -1.2226354, -0.60919815, 1.8381256, -0.10976779, 1.398, 1.8012027, -0.4888563, -0.2360552, 0.2619381, -0.8665212, -0.7412892, -2.487709, 0.5172937, -1.771542, -0.42748752, 2.3757389, 0.50519294, 1.2962397, 2.2125826, -0.17489193, 0.24286455, -0.14841788, 1.089153, 2.0555556, 0.9324881, 1.6592171, -0.19522819, 0.0180804, 2.5862818, 0.4739899, -0.38282785, 0.5230406, -0.6084166, 1.6048564, 1.3056014, -0.5046069, 0.03975318, 1.2639722, -0.4836268, 0.4551848]",28,53
6224181,59.98,8.669742209,4.662141571,21.77,Active,COc1ccc(C(=O)Nc2cccc(C=C(CCC(=O)O)c3nc4ccccc4s3)c2)cc1,"[-0.24605058, -0.8319344, -2.0114172, 0.07270917, 3.312789, 1.5759981, 2.5961173, 0.33963105, -2.433651, 2.7010312, -0.18638831, 0.2801117, 0.18334846, 3.1792152, -3.2696128, 1.7687134, -1.5091325, 0.7924701, -0.77103007, -2.783933, -1.5634807, 2.5983014, 1.6586244, 1.4550539, -0.7962208, -0.0810222, 2.2072706, -0.74463123, -2.2255113, -0.9197985, 0.17127965, -0.97405934, 0.49469355, -3.2986317, 1.2388037, -1.4574422, 1.4089379, -0.5824821, 1.2120221, 2.202971, 1.0203028, -0.32199067, 0.783375, -4.053224, 2.8619199, 0.98539823, 2.9010375, 1.2130384, 0.9018405, -0.69603443, -0.43019003, 2.3740683, 2.985313, -0.9810546, 0.0619853, 0.4749072, 0.7546815, -1.3547105, 0.957563, 1.9323875, 0.0528536, 0.93519336, -1.6278176, 0.76927805]",33,53
3192907,39.85,5.569057806,4.049002666,89.33,Active,O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,"[-0.66892403, 0.4780014, 0.75532943, -0.46173206, -0.23123959, -0.819678, 0.6674611, 0.7127335, 0.44301993, -1.697043, -1.9409405, -0.72996646, 0.49832726, 0.8070485, 1.1597799, 2.3362412, 1.2907418, 0.859575, 0.37976146, 0.49047932, 0.49362004, 1.4159358, 1.391312, -1.1465496, 0.2857938, -2.0612264, 0.02168767, 0.48222038, 2.1827579, 2.2495735, 0.24992724, 1.7649411, 0.15174396, 0.02298995, 0.05514145, 1.049565, 2.162425, -0.55831945, 0.16967084, -1.6680475, 0.7637982, -0.5831328, 0.59298706, -1.675529, 1.0661184, 1.7660651, -2.0885384, -0.19396625, 0.33465213, -2.2200851, 2.3699007, 2.5245922, -0.13301708, -0.36499166, -1.492019, 1.2804141, 2.3350573, -2.3514824, 0.5805392, -2.350426, 1.3467133, 1.1761487, -1.260697, 1.4351735]",25,53
651951,53.26,7.634640411,4.635073966,23.17,Active,O=C(CN1CCC(NC(=O)c2cccc(F)c2)CC1)NCc1ccccc1F,"[0.33454514, -0.1354385, -0.3860979, -0.02757738, 0.11987946, -0.47021672, 1.4589319, -0.7186505, -1.6430931, 0.7826914, -0.31724522, -0.64227706, -0.82559997, 2.1698, 2.4649959, 1.9664824, 2.646124, 0.16373475, -0.13308178, -0.6548686, -0.52736694, 0.03902399, 0.06099115, -0.08617427, -0.25554422, -0.30856994, 1.4518543, 1.8610281, 1.7962162, 2.0884535, -0.30410886, -0.96782005, 0.86380666, -0.425909, -0.48629382, 1.4553275, 0.85293007, -0.62203693, 0.859148, 1.6946275, -0.3883116, 1.2614353, -0.42885354, -1.8208207, 1.5642055, 1.8817277, 1.5620946, 0.31364477, -0.8503973, -0.26953673, 1.9877505, 0.97750014, 1.066881, 0.8862578, -1.036071, -1.0407772, 0.0626748, 0.7361698, 0.7102605, 1.1678891, 0.14278287, 1.0239602, -0.9256192, 0.8515527]",28,53
46496308,40.11,5.609106388,4.268411235,53.9,Active,COc1ccc(C=NNC(=O)c2cccc(NC(=O)c3ccccc3Cl)c2)cc1OC,"[-0.15474471, -0.25932184, 1.7151284, 0.29811668, 1.6055895, -1.3137387, 0.26052827, -2.1129708, -1.6523904, -0.18888347, 0.47186068, 3.3561563, -0.44164804, -1.0952058, -2.7239563, 0.63232225, 1.0885034, 0.4263476, -0.15119664, -1.4272544, -0.7516886, 0.8056704, 0.2791822, -0.85555255, -0.18905523, -0.7686689, 1.0857047, 1.1028321, 0.24752915, -2.0558255, -0.3108431, -1.271669, -1.1840686, 0.8888755, -0.01423045, 3.2080426, 1.3479892, -0.16973375, 0.17360753, 0.45714024, 0.4098234, -0.11061408, 0.38758364, -1.6487298, 1.7830752, 1.3583491, 1.4347224, 1.5724628, 0.77982676, -1.85477, -1.199063, -0.8838686, -0.8255487, -2.596609, -0.18915361, 0.3172929, -0.16481434, -0.16217686, 1.5285995, 2.3756063, 0.21273616, -1.4399418, -0.06225457, 0.9989268]",31,53
646534,32.72,4.470802476,4.161969917,68.87,Active,CC(=O)Nc1cccc(NC(=O)C2CCCN2C(=O)Nc2cccc(F)c2)c1,"[0.17678696, -0.7758922, 2.3015149, 0.43563977, -0.75000745, 0.8538103, 2.1823235, -1.3814136, -2.8026958, 1.7074422, 0.24396001, -0.15309544, 0.10255153, -1.0462052, -1.195007, -2.705155, 1.9767579, -0.63568014, 0.8595559, 1.2713748, 1.1573458, -1.4884089, -2.265675, -0.3086919, 0.13934003, -0.14901407, -1.082087, 1.7254897, -1.3377204, -1.9734789, 0.77239776, -2.8571665, -0.12557237, 1.5571661, -0.54195744, 1.8918426, 1.3617707, -0.42721945, 0.08271892, -1.390611, -0.41429222, -0.25492573, -1.6692594, 0.36541653, 2.547519, 2.476343, -0.87212324, -0.74674076, 0.4786133, 0.77686214, -0.74416393, -0.9663622, -0.4574929, -1.5028555, -0.06182972, -0.5737217, 2.2530463, 2.696279, 0.6039811, 1.4912642, -0.49828473, -2.4751377, -0.12709862, -0.753926]",28,53
1972517,39.03,5.442750742,4.218819279,60.42,Active,Cc1cccc(-n2c(O)c(C=Nc3ccccc3-c3n[nH]c(=S)[nH]c3=O)c3ccccc3c2=O)n1,"[-0.46597493, -1.0611764, -3.7378023, -0.34694964, 1.5368534, -0.3200603, -0.97572833, 0.5147581, 0.40868816, 0.5631264, -0.4201658, 0.6877313, -1.0296658, 1.3416033, -1.549963, 1.6842078, 0.6132526, 1.3820183, -0.07664073, -0.6356603, -0.25700924, 0.5535688, 1.7557927, -0.9286185, -1.67174, -2.4537208, -0.4526315, 0.07614196, 0.04628391, 1.1365091, -0.43820643, 0.75694144, -1.9252274, -1.8234681, 1.3177614, -3.307071, -0.9272996, -0.52864283, -0.01615757, 1.7711073, -0.3510129, 0.9778687, -0.40394345, -2.4599113, -0.4336811, -1.8967143, -0.5806923, 1.4472415, 2.2021961, -1.4830469, 1.8517306, 0.9250465, 0.41126913, -1.0176324, -1.028329, 1.8249543, 1.7405906, -1.3157623, 2.0911305, -0.75393283, 2.143645, 0.34874946, -0.15754054, 1.9525712]",35,53
4283704,37.8,5.253290145,4.40263395,39.57,Active,Cc1ccc(C(=O)NCC(=O)OCC(=O)NC(C)c2ccccc2)s1,"[0.49980322, -0.02596674, 0.54237825, -1.0150881, -1.9401745, -0.20880039, 0.71722287, 0.12874798, -0.8342341, -0.95666134, 1.5089905, -0.4022256, -0.7034611, 1.4078605, -1.3069041, 1.090436, 0.11703649, 1.8542806, -0.08139456, 0.59459746, 0.6578282, 1.8125098, -1.2168065, 0.09556382, 0.04145227, -0.47943848, 0.9872832, -0.2942485, -1.8350412, -1.480205, 0.37781662, 0.5273884, -0.34562486, 0.30477017, -0.06091641, 2.3805325, -0.8367444, 1.9617636, -0.8271092, 0.5087689, 0.42444384, 1.0136558, 0.25165337, 0.36983642, 2.4884953, 2.0786633, -1.2492564, -0.17075829, -0.1735364, -0.42706767, 1.2004108, -0.29581174, -1.4641062, -0.3384767, 1.0247349, -0.25546154, 0.53465277, -1.0755472, 0.8559, 1.6749576, 0.3949081, -0.13880737, 0.42150673, 1.2192208]",25,53
5769715,45.25,6.400836036,4.084389137,82.34,Active,O=C(O)Cn1cc(C=C2SC(=O)N(CC(=O)N3CCCCCC3)C2=O)c2ccccc21,"[0.2526933, -2.449015, -0.8907439, -1.0604813, 1.7132686, 2.4371777, 2.2168415, -2.0065234, 0.19223082, 1.5658082, 0.20847838, 0.6198008, -1.4177395, 1.7659746, 0.5046676, 0.94594485, 0.98680675, 1.6717993, -0.24194989, -1.9620968, -0.7024269, 1.2040777, 1.5632012, -1.0542424, -1.8925626, -1.0197909, 0.77908427, -1.5816354, -1.4977645, 2.7212927, -0.07231101, -3.8725572, -1.6370803, -2.8663855, 1.0246849, -1.5958948, -0.8594122, -0.8348216, 0.08493027, 1.4053365, -1.4961143, 1.089092, -1.2074947, -3.3921204, 2.0006964, -1.8616503, 1.7704563, 1.3874133, 0.5921102, -2.755127, 2.1256375, 1.258323, -0.4098053, -0.79922324, -0.74806595, 1.479509, 0.8938974, -0.50251436, -0.4041093, -1.0796384, 1.481041, -0.07505578, -2.0594816, 1.0998076]",31,53
6390219,47.52,6.750490959,4.669586227,21.4,Active,O=C(NN=C(Cc1ncc[nH]1)c1ccccc1)c1ccncc1,"[-0.9161318, -0.18296969, -1.7562939, 0.4210503, 1.4089518, -1.4686618, -1.4323176, 0.01647964, 0.46373516, 1.5681742, -0.3114236, -0.4227785, -0.22072758, 1.4052864, -0.28484723, 0.5251672, 1.1756908, 0.63664055, -2.1485684, -0.47345132, 0.45444232, 0.04119914, -0.12290245, -0.73557174, -0.59680593, -2.137356, 2.124388, 0.08078507, 0.40294185, 3.2230957, -0.18705505, 2.3767543, 0.01173627, 1.0093422, 1.0067496, -2.9474783, 1.8622706, -2.6290672, -0.05007468, 2.0582585, -0.78871274, 1.7539448, 2.2713265, -1.1259686, -2.027702, -0.81752306, -0.15023552, 2.0610766, 2.2446187, 0.5379561, 0.27523127, 0.8640417, -0.5217462, -1.0124524, -2.376864, -1.8469056, 1.4825407, -0.82403266, 0.97027844, -0.15567833, -0.7102823, -0.8827564, -0.56770945, 0.37395588]",23,53
2112344,40.6,5.68458256,4.284414448,51.95,Active,CN(C)CCNc1nc(S(=O)(=O)c2ccccc2)c(Cl)s1,"[-0.041097898, -0.91635126, 0.48344198, -0.17296411, 0.96669167, 1.5812721, 2.3739431, -0.75050652, -0.8384003, 1.5351151, -0.97103727, -0.24377088, 0.68765801, 2.5654438, 0.95670378, -0.3663688, 0.70132077, -0.7348755, 0.046491086, -1.4106009, 0.54484564, 2.4922211, 1.7217774, 0.19492167, -0.20293678, -2.0290909, 1.4513477, 0.068947263, 0.62940139, 3.5858111, 0.52474314, -0.2761187, -0.72703594, -0.29367265, 0.67345762, -1.0116948, 0.14866373, -0.20111336, 0.0017300155, 1.6563101, -0.49212953, 2.4666662, 0.55449253, 0.062842406, -1.4547169, 0.05510493, 2.1744676, 0.039090488, -0.52453017, 1.0589359, -0.48218465, 0.62662047, 1.2862078, 1.3127953, -0.62490356, 1.1368022, 2.5324416, 2.09919, 0.25550124, 1.5228405, -0.83664334, -0.6277203, -0.63075095, -0.073983036]",21,53
4836324,47.01,6.671934126,4.413187731,38.62,Active,COc1cc(OC)c(NS(=O)(=O)c2ccc(Cl)c(C(=O)OC(C)C(=O)N3CCCC3)c2)cc1Cl,"[-0.50356275, 0.16693676, -1.9773527, -1.2515053, 1.9548742, 1.2229118, 0.694095, -1.7023696, 0.21518974, 2.2314398, -3.3011913, -0.02169118, -0.53847194, 1.261077, 0.4109128, 1.2848157, -1.49698, -1.7859998, -0.42328954, 1.3572534, -0.45783332, -0.04283344, 1.1172402, -0.40649977, -0.5696594, -0.5832889, 1.4617262, 0.67739916, 1.1966933, 0.7590682, -0.05325304, 0.09264992, 0.25639728, -3.0911632, 1.819105, -1.6474483, -1.4212095, 0.0446085, 1.1135535, -0.44525328, 0.62643856, 2.215632, 1.2531964, -2.4662566, 0.02886828, -0.802918, 1.3840215, 1.579813, 0.5076384, 1.3755555, 1.7541145, 2.3728712, 2.045431, 0.21069524, -0.9385016, -1.1143295, 1.9015621, 2.3933423, 3.028493, -3.8165402, -0.4924529, 2.0630324, -0.18038046, -1.2093122]",34,53
6532813,53.58,7.683930973,4.470313046,33.86,Active,O=C(O)CC(=Cc1ccc(Cl)cc1)c1nc2ccccc2o1,"[-0.19057876, -2.1530373, -2.04514, 0.57891595, 1.0486764, 2.4978075, 2.8138874, -1.5281094, -1.9413657, 1.8069922, 0.23949543, 0.32663396, -1.0003049, 2.1455142, -1.1001729, 1.1509529, -0.62668246, 0.72258717, -0.48293945, -1.9749242, -0.5844391, 2.138279, 0.18356502, -0.76559377, -0.99963313, -1.0117507, 2.9237318, -1.3743634, 0.07919545, 2.331034, 0.48496288, 0.15157907, 1.1011419, -2.5298264, -0.684142, -1.626083, 0.10659248, -1.5415529, 0.49905452, 1.6372505, -1.1148884, 0.51947755, 1.2507849, -1.7584804, 1.6013374, -1.8681048, 1.7144558, 1.6063018, 2.1585243, -1.9377004, 2.1025932, 1.422163, 1.2784957, -0.29110053, -0.28753793, 0.50254035, 2.2618785, -0.26835552, 0.52911824, -0.65278727, 0.08075473, 2.079967, -0.12225498, 2.258898]",22,53
1119292,28.68,3.848509134,4.027288159,93.91,Active,O=C(CCN1CCOCC1)Nc1c(-c2ccccc2)c2cc(Br)ccc2[nH]c1=O,"[-1.1409907, -1.4375285, -0.16309322, -1.0507717, -0.00565577, 0.6351682, 1.0537943, -1.0679176, -1.0710815, 1.46419, -1.2107512, -0.946771, -0.10821506, 1.1210891, 0.05139383, 2.3085935, 1.3132017, 0.45268604, -2.9351416, -0.63755953, -0.17533664, -0.7244263, 1.9859229, -0.556994, -1.4708021, -2.0800653, 2.0204136, 0.3981355, 0.20658126, 2.242142, 0.0367682, -0.034175, -0.30115306, -0.83239365, 1.078594, -2.1399367, 0.0738816, -1.3948511, 1.6673982, -1.5466791, 0.8388261, 0.9900435, 0.68983644, -1.7635583, -1.2346418, -3.5205252, 0.5445647, 1.0729069, 1.3107946, 0.23734789, 0.97704065, -0.07767795, -1.7026119, -1.0469661, -1.3926569, 1.3771722, -0.4995576, 1.0401726, -1.7093081, 0.06729837, 0.1651273, 1.452827, -0.01208706, -0.5894331]",29,53
3242526,49.57,7.06625862,4.427593132,37.36,Active,O=C(CSc1nc2ccsc2c(=O)n1NC(=O)c1ccccc1)Nc1nccs1,"[-1.1641026, 0.45244995, -0.44985193, -0.29474622, 0.9992488, 1.0455751, 2.6028914, -0.19493964, 0.5761961, 1.3469641, 0.61862373, 0.62602895, 0.98451436, 2.5617425, -0.27787057, 2.069705, 1.0703633, 1.1718929, -0.2529268, -2.2403114, 0.1243661, -0.24029072, 1.7018362, 1.3310642, -0.13635117, 0.4031721, 1.3805076, -1.8395557, -1.160127, 2.816241, 0.12674959, 1.8938411, 0.6597836, -1.9193122, 1.0678942, -2.1072628, -0.53843427, -0.92111254, 0.9065873, 2.277324, -0.6567809, 2.2640486, 0.32109508, -2.3256488, 1.0683959, -4.637604, 0.91893667, 1.176677, -0.83653533, 0.2369854, 1.7824881, 2.4900005, -1.1272266, 0.07644944, -0.6312954, 1.0962218, -0.80185467, -3.3951776, 0.18316928, 1.1096714, 1.7776115, 1.7297876, -0.1989116, 0.6187243]",29,53
661961,62.57,9.068687693,4.676541633,21.06,Active,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)c1ccco1,"[0.28924838, 0.15381595, -0.2564165, -0.61197084, 1.0785817, 2.006488, 2.1805022, -0.26278424, -0.65510195, 0.26478386, 0.7153876, 0.02715144, 0.20985296, 2.0600886, -0.69251835, 1.66087, 2.486276, -0.36998713, -0.37510562, -2.083983, -0.62728757, 0.66356945, 2.2575521, 0.04408006, -0.54421353, 0.06085524, 1.6805327, -0.09850652, 1.7939348, 2.280884, -1.6778779, 0.43328744, 0.37930366, -2.7071083, 0.4124018, 1.6842896, 0.75591093, -0.72893995, 1.0277065, 0.7549955, 0.13501628, 1.2918949, 0.09726439, -3.675742, 0.11637678, -2.1140764, 1.841339, 1.5224688, 0.8130055, 0.8057318, 1.4167241, 0.17221236, -0.290379, 0.29971144, -1.0619336, 0.656451, 2.2944107, 1.2507243, 1.1545597, 2.1697311, 0.3095021, 2.7221882, -1.3541104, 1.5600064]",28,53
